Número de estudiante | Sigla | Periodo | Calificación | Nota
2667 | DV023462 | 2017-01 | SU | 4,4
2430 | DV023464 | 2017-01 | SU | 4,4
2667 | DV023475 | 2017-01 | I | 3,5
2667 | DV023475 | 2017-01 | I | 3
2430 | DV024091 | 2017-01 | B | 5,8
2667 | DV023461 | 2017-02 | I | 3
2430 | DV023467 | 2017-02 | I | 3
2430 | DV023468 | 2017-02 | B | 5,8
2667 | DV023468 | 2017-02 | I | 3,5
2667 | DV023475 | 2017-02 | I | 3
2430 | DV024001 | 2017-02 | SO | 6,6
2430 | DV023467 | 2018-01 | I | 3
2667 | DV023467 | 2018-01 | M | 2,8
2430 | DV023470 | 2018-01 | B | 5,4
2667 | DV023470 | 2018-01 | I | 3,7
2667 | DV023470 | 2018-01 | B | 5,1
2430 | DV023474 | 2018-01 | SU | 4,9
2667 | DV023474 | 2018-01 | I | 3,5
2667 | DV023487 | 2018-01 | SU | 4,5
2667 | DV023488 | 2018-01 | I | 3,7
2667 | DV023488 | 2018-01 | I | 3,2
2430 | DV024093 | 2018-01 | B | 5,7
2667 | DV023467 | 2018-02 | I | 3,5
2430 | DV023473 | 2018-02 | I | 3,6
2430 | DV023475 | 2018-02 | B | 5,8
2430 | DV023476 | 2018-02 | B | 5,3
2430 | DV023480 | 2018-02 | SU | 4,9
2667 | DV023480 | 2018-02 | I | 3
2667 | DV023480 | 2018-02 | I | 3,5
2667 | DV023485 | 2018-02 | MM | 1
2667 | DV023485 | 2018-02 | I | 3,8
2667 | DV023488 | 2018-02 | I | 3,5
2667 | DV024441 | 2018-02 | M | 2,5
2430 | DV0210062 | 2016-01 | MB | 6
2430 | DV023479 | 2019-01 | I | 3,4
2430 | DV023479 | 2019-01 | I | 3,7
2430 | DV023482 | 2019-01 | SU | 4,2
2430 | DV023486 | 2019-01 | SU | 4,9
2430 | DV023487 | 2019-01 | B | 5,2
2430 | DV023488 | 2019-01 | B | 5,5
2430 | DV023481 | 2019-02 | MB | 6,4
2430 | DV023485 | 2019-02 | B | 5,2
2430 | DV023491 | 2019-02 | B | 5,5
2430 | DV024441 | 2019-02 | B | 5,5
2430 | DV023479 | 2020-01 | B | 5,5
2430 | DV023489 | 2020-01 | B | 5,3
2430 | DV023949 | 2020-01 | B | 5,9
2430 | DV0227544 | 2020-01 | MB | 6,4
2667 | DV024091 | 2016-02 | MB | 6
2430 | DV023490 | 2020-02 | MB | 6,2
2430 | DV023509 | 2020-02 | SO | 6,8
2430 | DV023946 | 2020-02 | SO | 6,6
2430 | DV0227554 | 2020-02 | B | 5,7
2667 | DV023467 | 2021-01 | M | 2,9
2667 | DV023467 | 2021-01 | I | 3,6
2667 | DV023485 | 2021-01 | B | 5,7
2667 | DV023491 | 2021-01 | MB | 6,2
2430 | DV023495 | 2021-01 | SO | 6,5
2667 | DV024441 | 2021-01 | SU | 4,8
2667 | DV024441 | 2021-01 | NP | x
2430 | DV024092 | 2017-02 | B | 5
2430 | DV024444 | 2021-01 | B | 5,4
2430 | DV0227521 | 2021-01 | SO | 6,8
2667 | DV023467 | 2021-02 | B | 5,5
2667 | DV023486 | 2021-02 | SU | 4,7
2667 | DV023489 | 2021-02 | B | 5,2
2667 | DV023489 | 2021-02 | NP | x
2667 | DV024497 | 2015-01 | SU | 4
2430 | DV024495 | 2021-02 | SU | 4,9
2667 | DV023473 | 2022-01 | MM | 1
2667 | DV023476 | 2022-01 | MM | 1
2667 | DV023977 | 2016-01 | SO | 7
2430 | DV023977 | 2018-02 | SO | 7
2667 | DV024442 | 2022-01 | MM | 1
2430 | DV024148 | 2019-02 | SO | 7
2430 | DV021635 | 2024-01 | SU | 4,4
2994 | DV023479 | 2023-02 | SU | 4
2525 | DV023457 | 2019-01 | SU | 4
2525 | DV023462 | 2019-02 | B | 5
2994 | DV023491 | 2023-02 | B | 5
2525 | DV023464 | 2019-01 | SU | 4
2525 | DV023470 | 2019-02 | SO | 7
2525 | DV023482 | 2020-02 | MB | 6
2994 | DV023456 | 2018-02 | SU | 4
2525 | DV023456 | 2018-02 | SU | 4
2525 | DV023469 | 2020-01 | B | 5
2525 | DV023475 | 2020-02 | B | 5
2525 | DV023487 | 2021-01 | SU | 4
2525 | DV024441 | 2021-02 | SU | 4
2994 | DV024441 | 2022-02 | SU | 4
2525 | DV023451 | 2018-01 | SU | 4
2994 | DV0227559 | 2023-02 | SO | 7
2525 | DV023461 | 2019-01 | SU | 4
2525 | DV023450 | 2018-01 | B | 5,7
2525 | DV023451 | 2018-01 | M | 2
2525 | DV023453 | 2018-01 | MB | 6,2
2525 | DV024090 | 2018-01 | SO | 6,8
2525 | DV024440 | 2018-01 | SU | 4,4
2525 | DV0210062 | 2018-01 | SO | 6,5
2525 | DV023456 | 2018-02 | I | 3,1
2994 | DV023457 | 2018-02 | B | 5,3
2525 | DV023457 | 2018-02 | I | 3,4
2525 | DV023457 | 2018-02 | I | 3
2525 | DV023458 | 2018-02 | SU | 4,5
2525 | DV023459 | 2018-02 | B | 5,2
2994 | DV023469 | 2018-02 | I | 3
2994 | DV023470 | 2018-02 | I | 3
2525 | DV024148 | 2018-02 | MB | 6,3
2525 | DV023457 | 2019-01 | I | 3
2525 | DV023461 | 2019-01 | I | 3
2525 | DV023463 | 2019-01 | SU | 4,4
2525 | DV023464 | 2019-01 | NP | x
2525 | DV023506 | 2019-01 | B | 5,9
2525 | DV0210086 | 2019-01 | A | x
2525 | DV023467 | 2019-02 | SU | 4,5
2525 | DV023469 | 2019-02 | I | 3,5
2525 | DV023468 | 2020-01 | SU | 4,3
2525 | DV023473 | 2020-01 | B | 5,1
2525 | DV023476 | 2020-01 | MB | 6,2
2525 | DV024093 | 2020-01 | MB | 6,1
2525 | DV025151 | 2020-01 | SO | 6,5
2525 | DV023474 | 2020-02 | SU | 4,8
2525 | DV023474 | 2020-02 | I | 3,5
2525 | DV023479 | 2020-02 | MB | 6,1
2525 | DV024001 | 2020-02 | MB | 6,2
2525 | DV024092 | 2020-02 | B | 5,7
2994 | DV023461 | 2021-01 | B | 5,1
2994 | DV023462 | 2021-01 | SU | 4,5
2994 | DV023464 | 2021-01 | B | 5,5
2994 | DV023469 | 2021-01 | SO | 6,7
2525 | DV023480 | 2021-01 | SU | 4,5
2525 | DV023481 | 2021-01 | B | 5,2
2525 | DV023485 | 2021-01 | B | 5,2
2525 | DV023487 | 2021-01 | I | 3,9
2525 | DV023488 | 2021-01 | B | 5,3
2994 | DV023467 | 2021-02 | B | 5,5
2994 | DV023468 | 2021-02 | B | 5,3
2994 | DV023470 | 2021-02 | B | 5,6
2994 | DV023475 | 2021-02 | B | 5,5
2525 | DV023486 | 2021-02 | B | 5,9
2525 | DV023489 | 2021-02 | MB | 6,4
2525 | DV023490 | 2021-02 | MB | 6,3
2525 | DV023491 | 2021-02 | B | 5,7
2525 | DV0227544 | 2021-02 | B | 5,8
2994 | DV023473 | 2022-01 | I | 3
2994 | DV023474 | 2022-01 | MM | 1,6
2994 | DV023476 | 2022-01 | SU | 4,5
2525 | DV023977 | 2018-02 | SO | 7
2994 | DV023487 | 2022-01 | SU | 4,5
2994 | DV024092 | 2022-01 | B | 5,1
2994 | DV023977 | 2022-02 | SO | 7
2994 | DV024148 | 2022-01 | SO | 7
2994 | DV023473 | 2022-02 | I | 3
2994 | DV023474 | 2022-02 | SU | 4,3
2994 | DV023482 | 2022-02 | SU | 4,6
2994 | DV0210059 | 2022-02 | B | 5,5
2994 | DV023473 | 2023-01 | SU | 4,3
2994 | DV023480 | 2023-01 | SU | 4,4
2994 | DV023485 | 2023-01 | SU | 4,7
2994 | DV023488 | 2023-01 | B | 5,1
3426 | DV023479 | 2023-02 | I | 3
3426 | DV023479 | 2023-02 | M | 2,7
2994 | DV023479 | 2023-02 | M | 2,5
3426 | DV023480 | 2023-02 | I | 3
2994 | DV023486 | 2023-02 | SU | 4,3
3426 | DV023489 | 2023-02 | SU | 4,7
2994 | DV023489 | 2023-02 | SU | 4,3
3426 | DV023491 | 2023-02 | B | 5,2
2994 | DV0227521 | 2023-02 | SO | 6,5
2994 | DV025483 | 2024-01 | B | 5,4
1172 | DS033493 | 2023-02 | SO | 7
2704 | DV023493 | 2020-02 | SO | 7
3665 | HF023450 | 2016-01 | I | 3
3665 | HF023450 | 2016-01 | SU | 4,6
3665 | HF023451 | 2016-01 | SU | 4,1
3665 | HF023453 | 2016-01 | SU | 4,3
3665 | HF024090 | 2016-01 | B | 5,8
3665 | HF024440 | 2016-01 | MM | 1
3665 | HF024440 | 2016-01 | I | 3
3665 | HF0210062 | 2016-01 | B | 5,7
3665 | HF023456 | 2016-02 | MM | 1
3665 | HF023456 | 2016-02 | I | 3,5
3665 | HF023458 | 2016-02 | M | 2,5
3665 | HF023459 | 2016-02 | MM | 1
3665 | HF023459 | 2016-02 | I | 3,5
3665 | HF024091 | 2016-02 | MM | 1
3665 | HF024148 | 2016-02 | MM | 1
2704 | DV023509 | 2021-01 | SO | 7
1172 | DS034000 | 2021-02 | SO | 7
3665 | HF023459 | 2019-02 | SU | 4,8
3665 | HF024002 | 2019-02 | MB | 6
3665 | HF025150 | 2019-02 | MB | 6,3
3665 | HF023461 | 2020-01 | B | 5,2
3665 | HF023462 | 2020-01 | B | 5,3
2704 | DV023479 | 2019-01 | B | 5
3665 | HF023457 | 2019-02 | B | 5
3665 | HF023464 | 2020-01 | MB | 6,4
3665 | HF023468 | 2020-02 | MB | 6,2
3665 | HF023470 | 2020-02 | SO | 6,7
2704 | DV023457 | 2017-01 | SU | 4
2704 | DV023462 | 2017-02 | SU | 4
3665 | HF023473 | 2021-01 | MB | 6,2
3665 | HF023474 | 2021-01 | B | 5,8
3665 | HF023475 | 2021-01 | MB | 6,4
3665 | HF023476 | 2021-01 | B | 5,6
1172 | DS033468 | 2018-02 | SU | 4
3665 | HF023479 | 2021-02 | B | 5,7
3665 | HF023480 | 2021-02 | SO | 6,7
3665 | HF023482 | 2021-02 | MB | 6,3
3665 | HF023487 | 2021-02 | SU | 4,3
1172 | DS033480 | 2019-02 | SU | 4
2704 | DV023480 | 2019-01 | B | 5
3665 | HF023467 | 2020-02 | SO | 7
1172 | DS033473 | 2018-01 | B | 5
3665 | HF023481 | 2021-02 | MB | 6
1172 | DS033450 | 2016-01 | SU | 4
2704 | DV023450 | 2016-01 | SU | 4
1172 | DS033464 | 2017-01 | B | 5
3665 | HF023456 | 2019-02 | MB | 6
1172 | DS033450 | 2016-01 | I | 3,4
1172 | DS033451 | 2016-01 | SU | 4,1
1172 | DS033451 | 2016-01 | M | 2,7
1172 | DS033453 | 2016-01 | I | 3,6
1172 | DS033453 | 2016-01 | I | 3,4
1172 | DS033506 | 2016-01 | B | 5,7
1172 | DS034094 | 2016-01 | SU | 4,5
1172 | DS034440 | 2016-01 | B | 5,1
1172 | DS034440 | 2016-01 | I | 3
1172 | DS033456 | 2016-02 | B | 5,1
1172 | DS033456 | 2016-02 | I | 3
1172 | DS033457 | 2016-02 | M | 2
1172 | DS033458 | 2016-02 | M | 2
1172 | DS033459 | 2016-02 | SU | 4,5
1172 | DS033457 | 2017-01 | M | 2,6
1172 | DS033458 | 2017-01 | B | 5,8
1172 | DS033461 | 2017-01 | SU | 4,9
1172 | DS033461 | 2017-01 | I | 3,2
1172 | DS033457 | 2017-02 | B | 5,9
1172 | DS033463 | 2017-02 | B | 5,1
1172 | DS033467 | 2017-02 | B | 5,3
1172 | DS033467 | 2017-02 | I | 3
1172 | DS033462 | 2018-01 | B | 5,5
1172 | DS033469 | 2018-01 | SU | 4,9
1172 | DS033469 | 2018-01 | I | 3,5
1172 | DS033470 | 2018-01 | B | 5,1
1172 | DS033473 | 2018-01 | MM | 1,8
1172 | DS033468 | 2018-02 | I | 3,7
1172 | DS033475 | 2018-02 | B | 5,6
1172 | DS033476 | 2018-02 | SU | 4,8
1172 | DS033479 | 2018-02 | B | 5,2
1172 | DS034090 | 2018-02 | SO | 6,5
3665 | HF023458 | 2019-02 | MB | 6
1172 | DS034497 | 2018-02 | MM | 1
1172 | DS033474 | 2019-01 | M | 2,7
1172 | DS033474 | 2019-01 | SU | 4,3
1172 | DS033481 | 2019-01 | B | 5,1
1172 | DS033481 | 2019-01 | M | 2,9
1172 | DS033482 | 2019-01 | I | 3,2
1172 | DS033482 | 2019-01 | MM | 1
1172 | DS033487 | 2019-01 | I | 3,1
1172 | DS033487 | 2019-01 | SU | 4,4
1172 | DS034001 | 2019-01 | SU | 4,5
1172 | DS034497 | 2019-01 | SU | 4,5
1172 | DS033482 | 2019-02 | SU | 4,1
1172 | DS033490 | 2019-02 | MM | 1
1172 | DS033977 | 2019-02 | SO | 6,5
1172 | DS034441 | 2019-02 | SU | 4,3
1172 | DS033485 | 2020-01 | B | 5,3
1172 | DS033486 | 2020-01 | B | 5,1
1172 | DS033490 | 2020-01 | SO | 6,8
1172 | DS0310062 | 2020-01 | I | 3,8
3665 | HF023463 | 2020-01 | MB | 6
1172 | DS033489 | 2020-02 | SU | 4,4
1172 | DS033489 | 2020-02 | NP | x
1172 | DS033492 | 2020-02 | SU | 4,4
1172 | DS034092 | 2020-02 | MM | 1
1172 | DS034442 | 2020-02 | MB | 6,2
1172 | DS035151 | 2020-02 | MM | 1
3665 | HF023469 | 2020-02 | MB | 6
1172 | DS033488 | 2021-01 | MM | 1
1172 | DS033488 | 2021-01 | NP | x
1172 | DS033493 | 2021-01 | MM | 1
1172 | DS033494 | 2021-01 | MM | 1
1172 | DS033495 | 2021-01 | MM | 1
1172 | DS034093 | 2021-01 | MM | 1
2704 | DV023475 | 2018-02 | MB | 6
1172 | DS033488 | 2021-02 | B | 5,7
1172 | DS033493 | 2021-02 | MM | 1
1172 | DS033495 | 2021-02 | MM | 1
1172 | DS034092 | 2021-02 | I | 3,5
1172 | DS034093 | 2021-02 | MM | 1
3428 | DV024441 | 2023-02 | MB | 6
1172 | DS033453 | 2016-02 | B | 5
1172 | DS033491 | 2023-01 | B | 5,2
1172 | DS033493 | 2023-01 | MM | 1
1172 | DS033494 | 2023-01 | MM | 1
1172 | DS034093 | 2023-01 | B | 5,8
3665 | HF024440 | 2016-02 | B | 5
1172 | DS033494 | 2023-02 | MM | 1
2704 | DV023494 | 2020-02 | SO | 7
1172 | DS034444 | 2023-02 | SU | 4,4
1172 | DS0327557 | 2023-02 | SU | 4,5
2704 | DV023450 | 2016-01 | I | 3,8
2704 | DV023451 | 2016-01 | SU | 4,5
2704 | DV023451 | 2016-01 | I | 3
2704 | DV023453 | 2016-01 | SU | 4,6
2704 | DV023453 | 2016-01 | NP | x
2704 | DV024090 | 2016-01 | SO | 6,5
2704 | DV024440 | 2016-01 | I | 3,5
2704 | DV024440 | 2016-01 | I | 3
2704 | DV0210062 | 2016-01 | SU | 4,9
2704 | DV023456 | 2016-02 | I | 3
2704 | DV023456 | 2016-02 | I | 3,5
2704 | DV023458 | 2016-02 | SU | 4,5
2704 | DV023459 | 2016-02 | I | 3
2704 | DV023459 | 2016-02 | I | 3,4
2704 | DV024440 | 2016-02 | SU | 4,6
2704 | DV023456 | 2017-01 | SU | 4,5
2704 | DV023457 | 2017-01 | I | 3
2704 | DV023459 | 2017-01 | B | 5,6
2704 | DV023463 | 2017-01 | I | 3
2704 | DV023463 | 2017-01 | I | 3,4
2704 | DV023461 | 2017-02 | SU | 4,5
2704 | DV023462 | 2017-02 | I | 3,5
2704 | DV023463 | 2017-02 | SU | 4,5
2704 | DV023464 | 2017-02 | B | 5,1
2704 | DV024000 | 2017-02 | B | 5,2
2704 | DV023467 | 2018-01 | SU | 4,8
2704 | DV023468 | 2018-01 | SU | 4,7
2704 | DV023469 | 2018-01 | SU | 4,8
2704 | DV023470 | 2018-01 | SU | 4,9
2704 | DV024001 | 2018-01 | B | 5,5
2704 | DV023473 | 2018-02 | B | 5,6
2704 | DV023474 | 2018-02 | B | 5,6
2704 | DV023476 | 2018-02 | B | 5,3
2704 | DV023482 | 2019-01 | MB | 6,3
2704 | DV023487 | 2019-01 | B | 5,9
2704 | DV023488 | 2019-01 | I | 3
2704 | DV023481 | 2019-02 | SU | 4,8
2704 | DV023485 | 2019-02 | B | 5,8
2704 | DV023486 | 2019-02 | SU | 4,2
2704 | DV023488 | 2019-02 | MB | 6,3
2704 | DV024441 | 2019-02 | SU | 4,8
2704 | DV023489 | 2020-01 | SO | 6,5
2704 | DV023490 | 2020-01 | SO | 6,7
2704 | DV023491 | 2020-01 | SO | 6,5
2704 | DV024442 | 2020-01 | MB | 6,4
3665 | HF024091 | 2020-01 | SO | 7
2704 | DV0227515 | 2020-01 | SO | 6,6
2704 | DV0227544 | 2020-01 | B | 5,9
2704 | DV024091 | 2017-02 | B | 5
2704 | DV023492 | 2020-02 | MB | 6,2
2704 | DV024460 | 2020-02 | SO | 6,9
2704 | DV024495 | 2020-02 | B | 5,5
2704 | DV024868 | 2020-02 | SO | 6,9
2704 | DV023495 | 2021-01 | SO | 6,8
2704 | DV023946 | 2021-01 | B | 5,9
2704 | DV024444 | 2021-01 | MB | 6,1
2704 | DV024092 | 2018-02 | B | 5
2704 | DV023977 | 2019-01 | SO | 7
1172 | DS034148 | 2020-01 | SO | 7
2704 | DV024148 | 2018-02 | MB | 6
3665 | HF023506 | 2020-02 | MB | 6
2704 | DV024093 | 2018-01 | B | 5
3428 | DV023473 | 2023-02 | SU | 4,9
3428 | DV023486 | 2023-02 | SU | 4,7
3428 | DV023489 | 2023-02 | M | 2
3428 | DV023489 | 2023-02 | I | 3,7
3428 | DV023491 | 2023-02 | I | 3,8
3428 | DV023491 | 2023-02 | MM | 1
2704 | DV021635 | 2024-01 | SU | 4,1
2794 | DV023493 | 2023-01 | MB | 6
3871 | HF023509 | 2022-01 | MB | 6
3854 | HF023450 | 2017-01 | B | 5,1
3939 | HF023450 | 2017-01 | I | 3,8
3871 | HF023450 | 2017-01 | SU | 4,4
3884 | HF023450 | 2017-01 | I | 3,5
3884 | HF023450 | 2017-01 | I | 3
3990 | HF023450 | 2017-01 | SU | 4,7
3854 | HF023451 | 2017-01 | M | 2
3854 | HF023451 | 2017-01 | SU | 4,6
3939 | HF023451 | 2017-01 | I | 3
3939 | HF023451 | 2017-01 | M | 2,2
3871 | HF023451 | 2017-01 | B | 5,1
3884 | HF023451 | 2017-01 | I | 3,5
3884 | HF023451 | 2017-01 | MM | 1,3
3990 | HF023451 | 2017-01 | I | 3,8
3990 | HF023451 | 2017-01 | I | 3,6
3854 | HF023453 | 2017-01 | B | 5,7
3939 | HF023453 | 2017-01 | I | 3,9
3939 | HF023453 | 2017-01 | M | 2,7
3871 | HF023453 | 2017-01 | SU | 4,6
3884 | HF023453 | 2017-01 | I | 3,6
3884 | HF023453 | 2017-01 | M | 2,6
3990 | HF023453 | 2017-01 | SU | 4,6
3939 | HF024090 | 2017-01 | I | 3,6
3871 | HF024090 | 2017-01 | MB | 6,3
3884 | HF024090 | 2017-01 | SU | 4,7
3939 | HF024440 | 2017-01 | SU | 4,8
3871 | HF024440 | 2017-01 | SU | 4,5
3884 | HF024440 | 2017-01 | I | 3,7
3884 | HF024440 | 2017-01 | I | 3,3
3990 | HF024440 | 2017-01 | B | 5,3
3854 | HF0210062 | 2017-01 | SU | 4,9
3939 | HF0210062 | 2017-01 | MB | 6,4
3871 | HF0210062 | 2017-01 | MB | 6,1
3884 | HF0210062 | 2017-01 | M | 2,9
3990 | HF0210062 | 2017-01 | B | 5,6
2794 | DV023509 | 2023-02 | MB | 6
3884 | HF023450 | 2017-02 | I | 3
3939 | HF023451 | 2017-02 | M | 2,2
3884 | HF023451 | 2017-02 | M | 2,4
3884 | HF023451 | 2017-02 | I | 3,1
3990 | HF023451 | 2017-02 | I | 3,7
3939 | HF023453 | 2017-02 | M | 2,5
3854 | HF023456 | 2017-02 | SU | 4,6
3871 | HF023456 | 2017-02 | B | 5,3
3939 | HF023457 | 2017-02 | M | 2
3871 | HF023457 | 2017-02 | SU | 4,1
3990 | HF023457 | 2017-02 | I | 3
3871 | HF023458 | 2017-02 | I | 3,5
3884 | HF0210059 | 2019-01 | B | 5
3939 | HF023459 | 2017-02 | MM | 1
3871 | HF023459 | 2017-02 | SU | 4,8
3990 | HF023459 | 2017-02 | B | 5,1
3854 | HF024000 | 2017-02 | SU | 4,4
3871 | HF024000 | 2017-02 | MB | 6,1
3939 | HF024090 | 2017-02 | MM | 1
3854 | HF024091 | 2017-02 | SO | 6,5
3990 | HF024092 | 2017-02 | B | 5,3
3884 | HF024440 | 2017-02 | I | 3
3990 | HF025150 | 2017-02 | B | 5,2
3884 | HF0210059 | 2017-02 | M | 2,2
3990 | HF0210059 | 2017-02 | B | 5,6
3884 | HF0210062 | 2017-02 | B | 5,4
3939 | HF023451 | 2018-01 | M | 2,1
3939 | HF023451 | 2018-01 | I | 3
3884 | HF023451 | 2018-01 | I | 3,5
3939 | HF023453 | 2018-01 | I | 3,8
3939 | HF023453 | 2018-01 | I | 3
3990 | HF023456 | 2018-01 | SU | 4,8
3939 | HF023457 | 2018-01 | I | 3
3939 | HF023457 | 2018-01 | I | 3,8
3884 | HF023457 | 2018-01 | I | 3
3884 | HF023457 | 2018-01 | I | 3,2
3939 | HF023459 | 2018-01 | SU | 4,9
3884 | HF023459 | 2018-01 | SU | 4,3
3854 | HF023461 | 2018-01 | B | 5,2
3871 | HF023461 | 2018-01 | SU | 4,7
3854 | HF023462 | 2018-01 | I | 3,5
3871 | HF023462 | 2018-01 | I | 3,5
3871 | HF023462 | 2018-01 | I | 3
3990 | HF023462 | 2018-01 | I | 3,5
3854 | HF023463 | 2018-01 | B | 5,1
3871 | HF023463 | 2018-01 | B | 5,2
3854 | HF023464 | 2018-01 | I | 3,8
3854 | HF023464 | 2018-01 | SU | 4,6
3871 | HF023464 | 2018-01 | I | 3,2
3990 | HF023464 | 2018-01 | SU | 4,4
3854 | HF023977 | 2018-01 | B | 5,9
3884 | HF024002 | 2018-01 | MM | 1,8
3939 | HF024090 | 2018-01 | MM | 1
3871 | HF024091 | 2018-01 | B | 5,5
3939 | HF023451 | 2018-02 | M | 2
3884 | HF023456 | 2018-02 | I | 3,4
3939 | HF023457 | 2018-02 | SU | 4,5
3884 | HF023457 | 2018-02 | I | 3,6
3939 | HF023458 | 2018-02 | MM | 1
3939 | HF023458 | 2018-02 | I | 3
3990 | HF023461 | 2018-02 | SU | 4,1
3990 | HF023461 | 2018-02 | M | 2,3
3871 | HF023462 | 2018-02 | I | 3
3871 | HF023462 | 2018-02 | I | 3,5
3884 | HF023463 | 2018-02 | I | 3
3884 | HF023463 | 2018-02 | I | 3,3
3854 | HF023467 | 2018-02 | SU | 4,8
3871 | HF023467 | 2018-02 | I | 3
3871 | HF023467 | 2018-02 | I | 3,2
3854 | HF023468 | 2018-02 | SU | 4,5
3990 | HF023468 | 2018-02 | I | 3,5
3854 | HF023469 | 2018-02 | B | 5,5
3871 | HF023469 | 2018-02 | B | 5,8
3990 | HF023469 | 2018-02 | B | 5,4
3990 | HF023469 | 2018-02 | I | 3
3854 | HF023470 | 2018-02 | MB | 6,4
3871 | HF023470 | 2018-02 | SU | 4,6
3884 | HF024001 | 2018-02 | I | 3,2
3854 | HF024002 | 2018-02 | SU | 4,9
3939 | HF024090 | 2018-02 | MM | 1
3990 | HF024091 | 2018-02 | SU | 4,5
3990 | HF024148 | 2018-02 | SO | 6,6
1281 | DS034001 | 2022-02 | MB | 6
3871 | HF023462 | 2019-01 | B | 5,7
3884 | HF023462 | 2019-01 | I | 3,6
1332 | DS035150 | 2023-01 | MB | 6
3884 | HF023463 | 2019-01 | I | 3
3884 | HF023463 | 2019-01 | I | 3,2
3884 | HF023464 | 2019-01 | M | 2
3871 | HF023467 | 2019-01 | SU | 4,3
3990 | HF023467 | 2019-01 | SO | 6,6
3990 | HF023474 | 2019-01 | I | 3
3854 | HF023475 | 2019-01 | SU | 4,1
3871 | HF023475 | 2019-01 | SU | 4,9
3871 | HF023475 | 2019-01 | I | 3
3990 | HF023475 | 2019-01 | SU | 4,2
3854 | HF023476 | 2019-01 | I | 3,4
3854 | HF023476 | 2019-01 | SU | 4,2
3871 | HF023476 | 2019-01 | I | 3,7
3990 | HF023476 | 2019-01 | I | 3,3
3990 | HF023481 | 2019-01 | B | 5,6
3990 | HF023481 | 2019-01 | I | 3,3
3884 | HF024000 | 2019-01 | SU | 4,1
3854 | HF024497 | 2019-01 | B | 5,8
3871 | HF024497 | 2019-01 | SU | 4,2
3990 | HF024497 | 2019-01 | SU | 4,1
2786 | DV024000 | 2018-02 | MB | 6
3939 | HF023462 | 2019-02 | SU | 4,1
3871 | HF023468 | 2019-02 | SO | 6,5
3990 | HF023473 | 2019-02 | SU | 4,3
3854 | HF023479 | 2019-02 | SU | 4,5
3990 | HF023480 | 2019-02 | SU | 4,4
3871 | HF023482 | 2019-02 | B | 5,3
3990 | HF023482 | 2019-02 | B | 5,4
3990 | HF023485 | 2019-02 | B | 5,5
3854 | HF023487 | 2019-02 | SU | 4,2
3871 | HF023487 | 2019-02 | SU | 4,2
3990 | HF023487 | 2019-02 | SU | 4,8
3854 | HF024148 | 2019-02 | SO | 6,8
3939 | HF023451 | 2020-01 | B | 5,2
3939 | HF023453 | 2020-01 | B | 5,5
3939 | HF023463 | 2020-01 | MB | 6,4
2794 | DV023479 | 2022-01 | MB | 6
3854 | HF023457 | 2017-02 | SU | 4
3990 | HF023457 | 2017-02 | SU | 4
3884 | HF023457 | 2018-02 | SU | 4
3939 | HF023464 | 2020-01 | SU | 4,3
3939 | HF023468 | 2020-01 | B | 5,4
3884 | HF023468 | 2020-01 | MB | 6,2
3871 | HF023479 | 2020-01 | SU | 4,3
3871 | HF023479 | 2020-01 | I | 3,7
3990 | HF023479 | 2020-01 | B | 5,9
3854 | HF023481 | 2020-01 | MB | 6,4
3871 | HF023485 | 2020-01 | SU | 4,2
3854 | HF023486 | 2020-01 | B | 5,9
3990 | HF023486 | 2020-01 | SU | 4,9
3854 | HF023488 | 2020-01 | B | 5,3
3990 | HF023488 | 2020-01 | MB | 6,4
3884 | HF023977 | 2020-01 | B | 5,6
3871 | HF024148 | 2020-01 | SO | 6,7
3854 | HF024441 | 2020-01 | SO | 6,5
3871 | HF024441 | 2020-01 | SU | 4,6
3990 | HF024441 | 2020-01 | B | 5,9
3939 | HF025158 | 2020-01 | SU | 4,5
3871 | HF025158 | 2020-01 | B | 5,9
3939 | HF023456 | 2020-02 | B | 5,2
3884 | HF023456 | 2020-02 | B | 5,4
1273 | DS033457 | 2018-01 | SU | 4
1308 | DS033457 | 2018-01 | SU | 4
3939 | HF023469 | 2020-02 | SU | 4,4
3939 | HF023469 | 2020-02 | NP | x
3939 | HF023470 | 2020-02 | NP | x
3939 | HF023470 | 2020-02 | SU | 4,1
3884 | HF023470 | 2020-02 | SO | 6,6
3854 | HF023462 | 2018-01 | SU | 4
3939 | HF023474 | 2020-02 | B | 5,8
3884 | HF023474 | 2020-02 | B | 5,6
3990 | HF023462 | 2018-01 | SU | 4
3884 | HF023462 | 2019-01 | SU | 4
3871 | HF023481 | 2020-02 | SO | 6,5
3871 | HF023488 | 2020-02 | B | 5,6
3854 | HF023489 | 2020-02 | MB | 6,2
3871 | HF023489 | 2020-02 | B | 5,9
3990 | HF023489 | 2020-02 | MB | 6,2
3990 | HF023490 | 2020-02 | SO | 6,5
3854 | HF023491 | 2020-02 | B | 5,5
3990 | HF023491 | 2020-02 | B | 5,8
3854 | HF023512 | 2020-02 | MB | 6,4
3854 | HF024442 | 2020-02 | B | 5,5
3990 | HF024442 | 2020-02 | SU | 4,4
3990 | HF024495 | 2020-02 | SU | 4,9
3884 | HF023461 | 2021-01 | B | 5,1
1308 | DS033462 | 2018-02 | SU | 4
1273 | DS033462 | 2019-01 | SU | 4
